"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,285921,0,,0,,0,,0,,0,,0,,0,,82865,Cleared,0,,0,,0,,0,
,286852,0,,0,,0,,0,,0,,0,,82858,Cleared,0,,0,,0,,0,,0,
,284372,0,,82877,Cleared,0,,0,,82878,Cleared,0,,0,,0,,0,,0,,0,,0,
,286854,82860,Cleared,0,,0,,82861,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286897,82893,Cleared,0,,0,,0,,0,,0,,82894,Cleared,0,,0,,0,,0,,0,
,286894,82888,Cleared,0,,0,,82889,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286874,82870,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286908,82903,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286835,0,,0,,0,,82848,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286831,0,,0,,0,,82846,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286825,0,,0,,0,,82843,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286823,0,,0,,0,,82842,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286819,0,,0,,0,,82840,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286814,0,,0,,0,,82837,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286810,0,,0,,0,,82835,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286905,0,,0,,0,,0,,82898,Cleared,0,,0,,0,,0,,0,,0,,0,
,286843,0,,0,,0,,82852,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286904,0,,0,,0,,82901,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286916,0,,0,,0,,82906,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286912,0,,0,,0,,82905,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286859,0,,0,,0,,82864,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286880,0,,0,,0,,82876,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286883,0,,0,,0,,82880,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286891,0,,0,,0,,82885,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286869,0,,0,,0,,82868,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286855,0,,0,,0,,82863,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286920,0,,0,,0,,82911,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286915,0,,0,,0,,82907,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286815,0,,0,,0,,82838,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286892,0,,0,,0,,0,,0,,0,,82886,Cleared,0,,0,,0,,0,,0,
,286876,0,,0,,0,,82872,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286872,0,,0,,0,,82869,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286851,0,,0,,0,,0,,0,,0,,82857,Cleared,0,,0,,0,,0,,0,
,286900,0,,0,,0,,82897,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286945,82924,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286947,82924,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286996,82978,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286995,82978,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286962,0,,0,,0,,0,,0,,0,,0,,0,,0,,82942,Cleared,0,,0,
,286964,0,,0,,0,,0,,0,,0,,0,,0,,0,,82942,Cleared,0,,0,
,286969,0,,0,,0,,0,,0,,0,,0,,0,,0,,82942,Cleared,0,,0,
,286942,0,,0,,0,,0,,0,,0,,82923,Cleared,0,,0,,0,,0,,0,
,286958,0,,0,,0,,0,,0,,0,,0,,82951,Cleared,0,,0,,0,,0,
,286924,0,,0,,0,,0,,0,,0,,0,,0,,0,,82912,Cleared,0,,0,
,286988,0,,0,,0,,0,,0,,0,,82966,Cleared,0,,0,,0,,0,,0,
,284772,0,,0,,82964,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286959,82936,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286950,82925,Cleared,0,,0,,82926,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286937,82917,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286994,82973,Cleared,0,,0,,82974,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286992,82970,Cleared,0,,0,,82971,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,285998,0,,0,,0,,82979,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286680,0,,0,,0,,82962,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286986,0,,0,,0,,82961,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286933,0,,0,,0,,82914,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286934,0,,0,,0,,82915,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286952,0,,0,,0,,0,,0,,0,,0,,0,,0,,82927,Cleared,0,,0,
,286985,0,,0,,0,,82957,Cleared,0,,0,,0,,0,,0,,82956,Cleared,0,,0,
,286930,0,,0,,0,,0,,0,,0,,82913,Cleared,0,,0,,0,,0,,0,
,286939,0,,0,,0,,82920,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287039,83005,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287040,83005,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287084,0,,0,,0,,0,,0,,0,,0,,0,,0,,83041,Cleared,0,,0,
,287088,0,,0,,0,,0,,0,,0,,0,,0,,0,,83045,Cleared,0,,0,
,287028,82996,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287057,83014,Cleared,0,,0,,83015,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287031,82998,Cleared,0,,0,,82999,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287012,82983,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287016,82987,Cleared,0,,0,,82988,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287044,83007,Cleared,0,,0,,83008,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287056,0,,0,,0,,0,,0,,0,,0,,0,,0,,83013,Cleared,0,,0,
,287059,0,,0,,0,,83017,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287066,0,,0,,0,,83023,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287063,0,,0,,0,,83022,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287086,0,,0,,0,,83043,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287068,0,,0,,0,,83026,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287032,0,,0,,0,,83000,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,284169,0,,0,,0,,0,,82991,Cleared,0,,0,,0,,0,,0,,0,,0,
,287064,0,,0,,0,,83021,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287033,0,,0,,0,,83004,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287075,0,,0,,0,,83031,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287061,0,,0,,0,,83020,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287022,0,,0,,0,,82990,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287082,0,,0,,0,,83038,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287042,0,,0,,0,,0,,0,,0,,83006,Cleared,0,,0,,0,,0,,0,
,287013,0,,0,,0,,82984,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287089,0,,0,,0,,0,,0,,0,,0,,0,,0,,83046,Cleared,0,,0,
,287073,0,,0,,0,,0,,0,,0,,0,,0,,0,,83027,Cleared,0,,0,
,287046,0,,0,,0,,0,,0,,0,,0,,0,,0,,83009,Cleared,0,,0,
,285697,0,,0,,0,,0,,82982,Cleared,0,,0,,0,,0,,0,,0,,0,
,286127,0,,0,,0,,82993,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287136,83074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287137,83074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287138,83074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287140,83074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287141,83074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287172,83096,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287173,83096,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287097,0,,0,,0,,0,,0,,0,,83050,Cleared,0,,0,,0,,0,,0,
,287143,0,,0,,0,,0,,0,,0,,83079,Cleared,0,,0,,0,,0,,0,
,284506,0,,83103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287180,83107,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287109,83059,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287164,83089,Cleared,0,,0,,83090,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287174,83089,Cleared,0,,0,,83099,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287119,83066,Cleared,0,,0,,83067,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287146,83081,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287098,0,,0,,0,,83051,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287148,0,,0,,0,,83082,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287130,0,,0,,0,,83073,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287161,0,,0,,0,,83086,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287122,0,,0,,0,,83068,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287170,0,,0,,0,,83095,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287113,0,,0,,0,,83062,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,285890,0,,0,,0,,83106,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287134,0,,0,,0,,0,,0,,0,,0,,0,,0,,83064,Cleared,0,,0,
,287115,0,,0,,0,,0,,0,,0,,83064,Cleared,0,,0,,0,,0,,0,
,287166,0,,0,,0,,83093,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287168,0,,0,,0,,83094,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287126,0,,0,,0,,83069,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282460,0,,0,,0,,0,,83056,Cleared,0,,0,,0,,0,,0,,0,,0,
,287133,0,,0,,0,,83072,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287243,83156,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287245,83156,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287247,83156,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287217,0,,0,,0,,0,,0,,0,,83134,Cleared,0,,0,,0,,0,,0,
,287266,0,,0,,0,,0,,0,,0,,83172,Cleared,0,,0,,0,,0,,0,
,287254,83162,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287253,83161,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287258,83160,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287225,83141,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287213,83132,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286392,0,,83120,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287208,83128,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287261,83165,Cleared,0,,0,,83166,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,287240,83153,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,287241,83154,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
