"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,275849,77587,Voided,0,,0,,77588,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275868,77609,Voided,0,,0,,77610,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275870,0,,0,,0,,77614,Voided,0,,0,,0,,0,,0,,77606,,0,,0,
,275874,77618,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275881,77625,Cleared,0,,0,,77626,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275900,0,,0,,0,,77641,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275894,77642,Voided,0,,0,,77637,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275901,0,,0,,0,,77643,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275957,77655,Voided,0,,0,,77656,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,274194,0,,0,,0,,77662,Voided,0,,0,,0,,0,,0,,76421,Cleared,0,,0,
,275968,0,,0,,0,,77665,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275996,77676,Voided,0,,0,,0,,0,,0,,77677,Cleared,0,,0,,0,,0,,0,
,275999,77680,Voided,0,,0,,77681,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276003,77682,Cleared,0,,0,,77683,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276010,77688,Voided,0,,0,,0,,0,,0,,77689,Voided,0,,0,,0,,0,,0,
,276038,0,,0,,0,,77718,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276039,77719,Cleared,0,,0,,77720,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276087,0,,0,,0,,77754,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276101,0,,0,,0,,77764,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276105,0,,0,,0,,0,,0,,0,,77767,Voided,0,,0,,0,,0,,0,
,276108,0,,0,,0,,77769,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276115,0,,0,,0,,0,,0,,0,,77778,Voided,0,,0,,0,,0,,0,
,276112,77789,Cleared,0,,0,,0,,0,,0,,77790,Voided,0,,0,,0,,0,,0,
,275311,0,,0,,0,,77794,Voided,0,,0,,0,,0,,0,,77231,Cleared,0,,0,
,276146,0,,0,,0,,77804,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276179,77824,Voided,0,,0,,77825,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276183,0,,0,,0,,77831,Voided,0,,0,,0,,0,,0,,77830,Voided/No Reissue,0,,0,
,276190,0,,0,,0,,77835,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276229,0,,0,,0,,77867,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276246,77878,,0,,0,,77879,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276261,0,,0,,0,,77887,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276290,77905,Cleared,0,,0,,77906,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276304,77916,Voided,0,,0,,77917,,0,,0,,0,,0,,0,,0,,0,,0,
,276315,0,,0,,0,,0,,0,,0,,77921,Voided,0,,0,,0,,0,,0,
,276322,77927,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276329,77931,Voided,0,,0,,77932,,0,,0,,0,,0,,0,,0,,0,,0,
,276326,0,,0,,0,,0,,0,,0,,77933,Voided,0,,0,,0,,0,,0,
,276337,0,,0,,0,,77937,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276339,77940,Voided,0,,0,,77941,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276341,0,,0,,0,,77942,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276348,77950,,0,,0,,77951,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276359,0,,0,,0,,77962,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,273003,77965,,0,,0,,77966,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276377,77972,Voided,0,,0,,77973,,0,,0,,0,,0,,0,,0,,0,,0,
,276379,0,,0,,0,,77974,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276398,0,,0,,0,,77987,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276425,78007,Voided,0,,0,,78008,,0,,0,,0,,0,,0,,0,,0,,0,
,276439,78016,Voided,0,,0,,78017,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,275509,0,,0,,0,,78018,Voided,0,,0,,0,,0,,0,,77347,Cleared,0,,0,
,276041,0,,0,,0,,78022,Voided,0,,0,,0,,0,,0,,77715,Cleared,0,,0,
,276453,78026,Voided,0,,0,,78025,,0,,0,,0,,0,,0,,0,,0,,0,
,276451,0,,0,,0,,78027,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277457,78669,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277561,0,,0,,0,,78741,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277687,0,,0,,0,,78821,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277697,0,,0,,0,,78825,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277630,0,,0,,0,,0,,0,,0,,0,,0,,0,,78789,Cleared,0,,0,
,277741,0,,0,,0,,0,,0,,0,,78851,Cleared,0,,0,,0,,0,,0,
,277761,0,,0,,0,,0,,0,,0,,0,,0,,0,,78872,Cleared,0,,0,
,277757,0,,0,,0,,79252,,0,,0,,0,,0,,0,,78868,Cleared,0,,0,
,277740,0,,0,,0,,0,,0,,0,,0,,0,,0,,78850,Cleared,0,,0,
,277877,78932,Cleared,0,,0,,78933,,0,,0,,0,,0,,0,,0,,0,,0,
,277902,78954,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277888,78942,Cleared,0,,0,,78943,,0,,0,,0,,0,,0,,0,,0,,0,
,277855,0,,0,,0,,78914,Not Used,0,,0,,0,,0,,0,,78913,Cleared,0,,0,
,277831,0,,0,,0,,0,,0,,0,,78904,Cleared,0,,0,,0,,0,,0,
,278142,79066,,0,,0,,0,,0,,0,,79067,Cleared,0,,0,,0,,0,,0,
,278132,0,,0,,0,,0,,0,,0,,79057,Cleared,0,,0,,0,,0,,0,
,278118,0,,0,,0,,0,,0,,0,,79053,Cleared,0,,0,,0,,0,,0,
,278048,0,,0,,0,,79012,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278050,0,,0,,0,,79013,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278046,0,,0,,0,,79011,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278062,0,,0,,0,,79018,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278067,0,,0,,0,,79019,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278070,0,,0,,0,,79020,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278057,0,,0,,0,,79016,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278156,0,,0,,0,,79296,Cleared,0,,0,,0,,0,,0,,79084,Cleared,0,,0,
,278109,0,,0,,0,,79045,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278101,0,,0,,0,,79037,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278113,0,,0,,0,,0,,0,,0,,0,,0,,0,,79047,Cleared,0,,0,
,278139,79061,,0,,0,,79062,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278228,79126,Cleared,0,,0,,0,,0,,0,,79127,Cleared,0,,0,,0,,0,,0,
,278232,79133,Cleared,0,,0,,79134,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278239,79146,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278229,79128,Cleared,0,,0,,79129,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278238,79142,Cleared,0,,0,,79143,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278237,79140,Cleared,0,,0,,0,,0,,0,,79141,,0,,0,,0,,0,,0,
,278233,79135,Cleared,0,,0,,79136,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278206,79106,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278223,0,,0,,0,,0,,0,,0,,79346,Cleared,0,,0,,79122,Cleared,0,,0,
,278222,0,,0,,0,,79119,Cleared,0,,0,,0,,0,,0,,79118,Cleared,0,,0,
,278183,0,,0,,0,,79092,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278180,0,,0,,0,,79089,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278195,79093,,0,,0,,79107,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278204,0,,0,,0,,79105,Cleared,0,,0,,0,,0,,0,,79104,Cleared,0,,0,
,278357,79210,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278364,79211,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278350,79204,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278347,0,,0,,0,,0,,0,,0,,79202,Voided/Reissued,0,,0,,79201,Cleared,0,,0,
,278319,0,,0,,0,,0,,0,,0,,79187,Cleared,0,,0,,0,,0,,0,
,278328,0,,0,,0,,0,,0,,0,,0,,0,,0,,79190,Cleared,0,,0,
,278345,0,,0,,0,,0,,0,,0,,79199,Cleared,0,,0,,0,,0,,0,
,278287,79163,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278301,79174,Cleared,0,,0,,0,,0,,0,,79175,,0,,0,,0,,0,,0,
,278290,79165,Cleared,0,,0,,79164,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278336,79193,Cleared,0,,0,,79194,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278329,79191,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278299,79170,Cleared,0,,0,,79171,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278356,79209,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278354,79207,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278353,79205,Cleared,0,,0,,0,,0,,0,,79206,Cleared,0,,0,,0,,0,,0,
,278369,0,,0,,0,,0,,0,,0,,0,,0,,0,,79208,Cleared,0,,0,
,278370,0,,0,,0,,79213,,0,,0,,0,,0,,0,,79212,Cleared,0,,0,
,278267,0,,0,,0,,79151,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278261,0,,0,,0,,79148,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278265,0,,0,,0,,79150,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277766,0,,0,,0,,79156,Cleared,0,,0,,0,,0,,0,,78876,Cleared,0,,0,
,278302,0,,0,,0,,79176,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278341,0,,0,,0,,79196,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278263,0,,0,,0,,79149,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278309,0,,0,,0,,0,,0,,0,,79180,Cleared,0,,0,,0,,0,,0,
,278324,0,,0,,0,,79189,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278308,0,,0,,0,,0,,0,,0,,79181,Cleared,0,,0,,0,,0,,0,
,278259,0,,0,,0,,79147,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278311,0,,0,,0,,0,,0,,0,,79183,Cleared,0,,0,,0,,0,,0,
,278459,79285,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278399,0,,0,,0,,0,,0,,0,,79227,Cleared,0,,0,,0,,0,,0,
,278429,0,,0,,0,,0,,0,,0,,79257,Cleared,0,,0,,0,,0,,0,
,278402,79229,,0,,0,,0,,0,,0,,79230,Cleared,0,,0,,0,,0,,0,
,278405,79233,Cleared,0,,0,,79234,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278428,79253,Cleared,0,,0,,79254,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278428,79253,Cleared,0,,0,,79254,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278407,79235,Cleared,0,,0,,79236,,0,,0,,0,,0,,0,,0,,0,,0,
,278445,79268,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278411,79241,Cleared,0,,0,,79242,,0,,0,,0,,0,,0,,0,,0,,0,
,278396,0,,0,,0,,79226,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277914,0,,0,,0,,79232,Cleared,0,,0,,0,,0,,0,,123456789,Cleared,0,,0,
,278452,0,,0,,0,,79279,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278454,0,,0,,0,,79282,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278420,0,,0,,0,,79248,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278421,0,,0,,0,,79249,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278415,0,,0,,0,,0,,0,,0,,0,,0,,0,,79243,Cleared,0,,0,
,278418,0,,0,,0,,0,,0,,0,,79247,Cleared,0,,0,,0,,0,,0,
,278447,0,,0,,0,,79272,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278456,0,,0,,0,,0,,0,,0,,79284,Cleared,0,,0,,79283,Cleared,0,,0,
,278384,79217,Cleared,0,,0,,79218,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278408,79237,,0,,0,,79238,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278444,0,,0,,0,,79267,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278437,0,,0,,0,,79266,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278436,0,,0,,0,,79265,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279063,0,,0,,0,,79228,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278446,0,,0,,0,,79271,Cleared,0,,0,,0,,0,,0,,79270,Cleared,0,,0,
,278389,0,,0,,0,,0,,0,,0,,79220,Cleared,0,,0,,0,,0,,0,
,278574,79360,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278517,0,,0,,0,,0,,0,,0,,79316,Cleared,0,,0,,0,,0,,0,
,278516,0,,0,,0,,0,,0,,0,,79315,Cleared,0,,0,,0,,0,,0,
,278519,0,,0,,0,,0,,0,,0,,79319,Cleared,0,,0,,0,,0,,0,
,278496,0,,0,,0,,0,,0,,0,,79299,Cleared,0,,0,,0,,0,,0,
,278534,79337,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278573,79359,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278505,79305,Cleared,0,,0,,79304,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278511,79312,Cleared,0,,0,,79313,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278522,79325,Cleared,0,,0,,0,,0,,0,,79326,Cleared,0,,0,,0,,0,,0,
,278547,79335,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278529,0,,0,,0,,79332,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278527,0,,0,,0,,79320,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278536,0,,0,,0,,79324,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278539,0,,0,,0,,79328,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278531,0,,0,,0,,79323,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278018,0,,0,,0,,79297,Cleared,0,,0,,0,,0,,0,,79003,,0,,0,
,278491,0,,0,,0,,79295,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278545,0,,0,,0,,79341,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278515,0,,0,,0,,79317,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278550,0,,0,,0,,79343,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278500,0,,0,,0,,0,,0,,0,,0,,0,,0,,79301,Cleared,0,,0,
,278570,79255,,0,,0,,79356,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278567,0,,0,,0,,79351,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278502,0,,0,,0,,79303,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278544,0,,0,,0,,79334,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278499,0,,0,,0,,79302,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278487,0,,0,,0,,79293,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278540,79338,,0,,0,,79339,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278483,0,,0,,0,,79292,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278560,0,,0,,0,,79348,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278556,0,,0,,0,,0,,0,,0,,79347,Cleared,0,,0,,0,,0,,0,
,278508,0,,0,,0,,79308,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278507,0,,0,,0,,0,,0,,0,,79307,Cleared,0,,0,,0,,0,,0,
,278506,0,,0,,0,,79306,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278532,0,,0,,0,,79333,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278631,0,,0,,0,,0,,0,,0,,0,,0,,0,,79385,Cleared,0,,0,
,278639,0,,0,,0,,0,,0,,0,,79388,Cleared,0,,0,,0,,0,,0,
,278615,79375,Cleared,0,,0,,79376,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278620,79378,Cleared,0,,0,,79379,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278658,79407,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278667,79417,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278669,79420,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278602,79367,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278612,79370,Cleared,0,,0,,79371,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278665,79416,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278646,79397,Cleared,0,,0,,79398,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278652,79400,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278653,0,,0,,0,,79403,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278666,0,,0,,0,,0,,0,,0,,79422,,0,,0,,79421,Cleared,0,,0,
,278644,0,,0,,0,,0,,0,,0,,79392,Cleared,0,,0,,0,,0,,0,
,278601,0,,0,,0,,79366,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278648,0,,0,,0,,0,,0,,0,,79395,Cleared,0,,0,,0,,0,,0,
,278641,0,,0,,0,,0,,0,,0,,79389,Cleared,0,,0,,0,,0,,0,
,278605,0,,0,,0,,0,,0,,0,,79369,Cleared,0,,0,,0,,0,,0,
,278649,0,,0,,0,,79402,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278659,79409,,0,,0,,79410,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278782,79467,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278704,79428,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278761,79456,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278790,0,,0,,0,,0,,0,,0,,0,,0,,0,,79472,Cleared,0,,0,
,278792,0,,0,,0,,0,,0,,0,,0,,0,,0,,79473,Cleared,0,,0,
,278799,79480,Cleared,0,,0,,79481,,0,,0,,0,,0,,0,,0,,0,,0,
,278729,79442,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278727,79441,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278814,79495,Cleared,0,,0,,79496,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278787,79468,Cleared,0,,0,,0,,0,,0,,79469,Cleared,0,,0,,0,,0,,0,
,278694,79426,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278747,79447,Cleared,0,,0,,79448,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278698,79427,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278803,79483,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278801,0,,0,,0,,79484,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278706,0,,0,,0,,79432,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278718,0,,0,,0,,79431,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278817,0,,0,,0,,0,,0,,0,,0,,0,,0,,79498,Cleared,0,,0,
,278813,0,,0,,0,,79494,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278798,0,,0,,0,,79479,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278796,0,,0,,0,,79477,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278725,0,,0,,0,,79440,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278759,0,,0,,0,,79457,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278807,0,,0,,0,,79490,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278795,0,,0,,0,,79476,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278741,0,,0,,0,,79446,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278809,0,,0,,0,,79491,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278755,0,,0,,0,,79455,Cleared,0,,0,,0,,0,,0,,79454,Cleared,0,,0,
,278769,0,,0,,0,,0,,0,,0,,79458,Cleared,0,,0,,0,,0,,0,
,278752,0,,0,,0,,79452,Cleared,0,,0,,0,,0,,0,,79451,Cleared,0,,0,
,278875,79520,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278890,79526,Cleared,0,,0,,79527,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278913,0,,0,,0,,0,,0,,0,,79557,Cleared,0,,0,,0,,0,,0,
,278886,79522,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278902,0,,0,,0,,0,,0,,0,,79541,Cleared,0,,0,,0,,0,,0,
,278901,79539,Cleared,0,,0,,0,,0,,0,,79540,Cleared,0,,0,,0,,0,,0,
,278921,79562,Cleared,0,,0,,79563,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278911,79555,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278906,79549,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,79548,Cleared,0,,0,
,278899,79545,Cleared,0,,0,,0,,0,,0,,79546,Cleared,0,,0,,0,,0,,0,
,278904,79543,Cleared,0,,0,,79544,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278908,0,,0,,0,,79551,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278284,0,,0,,0,,79508,Cleared,0,,0,,0,,0,,0,,79160,Cleared,0,,0,
,278846,0,,0,,0,,79507,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278920,0,,0,,0,,79565,Voided/No Reissue,0,,0,,0,,0,,0,,79564,Cleared,0,,0,
,278898,0,,0,,0,,79529,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278896,79533,,0,,0,,79534,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278870,0,,0,,0,,79518,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278865,79514,,0,,0,,79515,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278998,79601,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278977,79588,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278971,79585,Cleared,0,,0,,79586,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278953,0,,0,,0,,79576,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278951,79574,,0,,0,,79575,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278235,0,,0,,0,,79571,Cleared,0,,0,,0,,0,,0,,79138,Cleared,0,,0,
,279019,0,,0,,0,,79614,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279006,0,,0,,0,,79607,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278993,0,,0,,0,,79596,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278957,79577,,0,,0,,79578,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278995,0,,0,,0,,79597,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278964,0,,0,,0,,79583,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278962,0,,0,,0,,79582,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278947,79569,,0,,0,,79570,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278963,79580,,0,,0,,79581,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279170,79703,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279103,79656,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279092,0,,0,,0,,0,,0,,0,,79653,Cleared,0,,0,,0,,0,,0,
,274616,0,,0,,0,,77455,Voided/Reissued,0,,0,,0,,0,,0,,79709,Cleared,0,,0,
,279128,79672,Cleared,0,,0,,79673,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279059,0,,0,,0,,79647,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279115,79661,,0,,0,,79662,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279118,79663,Cleared,0,,0,,79664,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279040,0,,0,,0,,79641,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279183,79706,Cleared,0,,0,,79707,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279108,0,,0,,0,,79657,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279056,0,,0,,0,,79644,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279078,0,,0,,0,,79649,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279069,0,,0,,0,,79630,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279137,0,,0,,0,,79679,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279160,79694,,0,,0,,79695,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279169,79700,Cleared,0,,0,,79701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279179,0,,0,,0,,79705,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274868,0,,0,,0,,0,,0,,0,,0,,0,,0,,76876,Cleared,0,,0,
,276223,0,,0,,0,,0,,0,,0,,0,,0,,0,,77860,Cleared,0,,0,
,276343,0,,0,,0,,0,,0,,0,,0,,0,,0,,77946,Cleared,0,,0,
,277978,0,,0,,0,,0,,0,,0,,0,,0,,0,,78983,Cleared,0,,0,
,278432,79260,Cleared,0,,0,,79261,Voided/Reissued,0,,0,,0,,0,,0,,0,,0,,0,
,278390,79223,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278448,0,,0,,0,,0,,0,,0,,0,,0,,0,,79273,Cleared,0,,0,
