"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,285997,0,,0,,0,,0,,0,,0,,82325,Voided,0,,0,,0,,0,,0,
,286001,82329,Cleared,0,,0,,0,,0,,0,,82330,Voided,0,,0,,0,,0,,0,
,286022,82345,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286078,82363,Voided,0,,0,,82364,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286080,82365,Voided,0,,0,,0,,0,,0,,82366,Cleared,0,,0,,0,,0,,0,
,286101,82373,Cleared,0,,0,,82374,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286102,82375,Voided,0,,0,,82376,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286105,0,,0,,0,,0,,0,,0,,82379,Voided,0,,0,,0,,0,,0,
,284349,0,,0,,0,,82381,Voided,0,,0,,81510,Cleared,0,,0,,81509,Cleared,0,,0,
,286108,82382,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286128,82402,Voided,0,,0,,0,,0,,0,,82403,Cleared,0,,0,,0,,0,,0,
,286131,82406,Voided,0,,0,,82407,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,284988,0,,0,,0,,81794,Voided/Replaced,82411,Voided,0,,0,,0,,0,,0,,0,,0,
,286145,0,,0,,0,,82414,Voided,0,,0,,0,,0,,0,,83113,Cleared,0,,0,
,285253,0,,0,,0,,81902,Voided/Replaced,82422,Voided,0,,0,,0,,0,,0,,0,,0,
,286172,82428,Voided,0,,0,,0,,0,,0,,82429,Voided,0,,0,,0,,0,,0,
,286179,0,,0,,0,,82431,Voided,83211,Cleared,0,,0,,0,,0,,0,,0,,0,
,286196,0,,0,,0,,82444,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286199,0,,0,,0,,0,,0,,0,,82448,Voided,0,,0,,0,,0,,0,
,286201,82450,Voided,0,,0,,82451,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286205,82457,Voided,0,,0,,82458,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286208,82461,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286214,82463,Cleared,0,,0,,82465,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,285544,882360,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,,82468,Voided,0,,0,
,286251,0,,0,,0,,82479,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286252,0,,0,,0,,0,,0,,0,,82481,Voided,0,,0,,0,,0,,0,
,286253,38413,Voided/Replaced,82482,Voided,0,,38414,Voided/Replaced,82483,Cleared,0,,0,,0,,0,,0,,0,,0,
,286112,82387,Voided/Replaced,83198,Cleared,0,,82392,Voided/Replaced,82484,Voided,0,,0,,0,,0,,0,,0,,0,
,286255,0,,0,,0,,82485,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286271,82493,Voided,0,,0,,0,,0,,0,,82494,Voided,0,,0,,0,,0,,0,
,286270,82497,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286276,82501,Voided,0,,0,,82502,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,285526,0,,0,,0,,82505,Voided,0,,0,,0,,0,,0,,82035,Cleared,0,,0,
,286290,82512,Voided,0,,0,,82513,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286293,0,,0,,0,,0,,0,,0,,82516,Voided,0,,0,,0,,0,,0,
,286295,82519,Voided,83057,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,285613,0,,0,,0,,82525,Voided,0,,0,,0,,0,,0,,82096,Cleared,0,,0,
,285604,0,,0,,0,,82527,Voided,0,,0,,0,,0,,0,,82098,Cleared,0,,0,
,286340,82535,Cleared,0,,0,,82536,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286339,82537,Cleared,0,,0,,82538,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286353,0,,0,,0,,82547,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286355,82548,Voided,0,,0,,82549,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286364,82559,Voided,0,,0,,0,,0,,0,,82560,Cleared,0,,0,,0,,0,,0,
,286370,82561,Voided,0,,0,,82562,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286380,0,,0,,0,,82567,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286385,82573,Voided,0,,0,,82574,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286389,82579,Voided,0,,0,,82580,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,285281,81924,Cleared,0,,0,,0,,0,,0,,81925,Voided/Replaced,82582,Voided,0,,0,,0,,0,
,286399,0,,0,,0,,82591,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286408,0,,0,,0,,0,,0,,0,,82595,Voided,0,,0,,0,,0,,0,
,286409,82597,Voided,0,,0,,82598,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286416,82603,Cleared,0,,0,,82604,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286445,0,,0,,0,,82607,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286449,0,,0,,0,,82608,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286452,0,,0,,0,,0,,0,,0,,82610,Voided,0,,0,,0,,0,,0,
,285307,0,,0,,0,,82620,Voided,0,,0,,0,,0,,0,,81953,Cleared,0,,0,
,286473,82621,Cleared,0,,0,,82622,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,283419,81119,Voided/Replaced,82638,Voided,0,,0,,0,,0,,81120,Voided/Replaced,82637,Voided,0,,0,,0,,0,
,286508,82639,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,286516,82650,Voided,0,,0,,82651,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286522,0,,0,,0,,82656,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286544,82665,Voided,0,,0,,82666,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286550,82668,Cleared,0,,0,,82669,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286570,0,,0,,0,,82681,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286573,82686,Voided,0,,0,,82687,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286577,82691,Cleared,0,,0,,82692,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286586,0,,0,,0,,82699,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286589,82702,,83201,Voided,0,,82703,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286596,0,,0,,0,,82706,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286600,0,,0,,0,,82707,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286603,0,,0,,0,,82708,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286604,0,,0,,0,,82709,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,285447,0,,0,,0,,0,,0,,0,,82710,Voided,0,,0,,81996,Cleared,0,,0,
,286610,0,,0,,0,,0,,0,,0,,82714,Voided,0,,0,,0,,0,,0,
,285660,0,,0,,0,,82715,Voided,0,,0,,0,,0,,0,,82135,Cleared,0,,0,
,286622,0,,0,,0,,0,,0,,0,,82717,Voided,0,,0,,0,,0,,0,
,286631,0,,0,,0,,82728,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286632,0,,0,,0,,82729,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286653,0,,0,,0,,0,,0,,0,,82741,Voided,0,,0,,0,,0,,0,
,286655,82742,Voided,0,,0,,82743,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,286663,82751,Cleared,0,,0,,82752,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286668,0,,0,,0,,0,,0,,0,,82759,Voided,0,,0,,0,,0,,0,
,286669,82762,Cleared,0,,0,,82763,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,286675,0,,0,,0,,82765,Voided,0,,0,,0,,0,,0,,0,,0,,0,
