"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,278621,0,,0,,0,,79381,Cleared,0,,0,,0,,0,,0,,79380,Voided,0,,0,
,278623,79382,Voided,0,,0,,79383,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278625,0,,0,,0,,79384,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278645,0,,0,,0,,79393,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278647,0,,0,,0,,0,,0,,0,,79396,Voided,0,,0,,0,,0,,0,
,278651,0,,0,,0,,79399,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278654,0,,0,,0,,79404,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278656,79405,Voided,0,,0,,0,,0,,0,,79406,Voided,0,,0,,0,,0,,0,
,278659,79409,Voided,0,,0,,79410,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,277915,0,,0,,0,,0,,0,,0,,79412,Voided,0,,0,,78915,Cleared,0,,0,
,278662,79413,Cleared,0,,0,,79414,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278668,79418,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278003,0,,0,,0,,79419,Voided,0,,0,,0,,0,,0,,78995,Cleared,0,,0,
,278666,0,,0,,0,,0,,0,,0,,79422,Voided,0,,0,,79421,Cleared,0,,0,
,278717,0,,0,,0,,79438,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278719,0,,0,,0,,0,,0,,0,,79439,Voided,0,,0,,0,,0,,0,
,278748,0,,0,,0,,79449,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278765,0,,0,,0,,79459,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278767,0,,0,,0,,79460,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278768,79461,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278789,0,,0,,0,,79471,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278431,0,,0,,0,,79474,Voided,0,,0,,0,,0,,0,,79259,Cleared,0,,0,
,278797,0,,0,,0,,79478,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278799,79480,Cleared,0,,0,,79481,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278818,79499,Voided,0,,0,,79500,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278839,0,,0,,0,,0,,0,,0,,79503,Voided,0,,0,,0,,0,,0,
,278851,0,,0,,0,,79504,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278845,79505,Voided,0,,0,,79506,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278850,0,,0,,0,,79509,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278857,0,,0,,0,,79512,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278865,79514,Voided,0,,0,,79515,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278871,0,,0,,0,,79519,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278889,0,,0,,0,,79525,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278896,79533,Voided,0,,0,,79534,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278895,0,,0,,0,,79535,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278897,0,,0,,0,,0,,0,,0,,79536,Voided,0,,0,,0,,0,,0,
,278903,0,,0,,0,,0,,0,,0,,79542,Voided,0,,0,,0,,0,,0,
,278918,0,,0,,0,,0,,0,,0,,79552,Voided,0,,0,,0,,0,,0,
,278910,0,,0,,0,,79554,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278912,0,,0,,0,,79556,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278947,79569,Voided,0,,0,,79570,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278948,0,,0,,0,,79572,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278951,79574,Voided,0,,0,,79575,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278957,79577,Voided,0,,0,,79578,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278963,79580,Voided,0,,0,,79581,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278979,0,,0,,0,,0,,0,,0,,79589,Voided,0,,0,,0,,0,,0,
,278990,0,,0,,0,,79593,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278991,0,,0,,0,,0,,0,,0,,79595,Voided,0,,0,,0,,0,,0,
,278996,0,,0,,0,,79599,Voided,0,,0,,0,,0,,0,,79598,Cleared,0,,0,
,279008,0,,0,,0,,79609,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279028,79619,Voided,0,,0,,0,,0,,0,,79620,Voided,0,,0,,0,,0,,0,
,279054,79624,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279086,0,,0,,0,,79634,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279097,79638,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279039,0,,0,,0,,79640,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279083,0,,0,,0,,79651,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,276571,0,,0,,0,,79652,Voided,0,,0,,0,,0,,0,,78083,Cleared,0,,0,
,279111,0,,0,,0,,79660,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279115,79661,Voided,0,,0,,79662,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279117,0,,0,,0,,79665,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279133,79647,Cleared,0,,0,,0,,0,,0,,79675,Voided,0,,0,,0,,0,,0,
,279134,79676,Cleared,0,,0,,79677,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279139,79680,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279141,79618,Cleared,0,,0,,79682,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279142,0,,0,,0,,79684,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279156,79689,Voided,0,,0,,79690,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279159,0,,0,,0,,0,,0,,0,,79693,Voided,0,,0,,0,,0,,0,
,279160,79694,Voided,0,,0,,79695,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279816,80043,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280045,80157,,0,,0,,80158,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280128,0,,0,,0,,0,,0,,0,,0,,0,,0,,80206,Cleared,0,,0,
,280203,0,,0,,0,,80235,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280211,0,,0,,0,,0,,0,,0,,0,,0,,0,,80238,Cleared,0,,0,
,280320,80253,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280391,80302,Cleared,0,,0,,80303,,0,,0,,0,,0,,0,,0,,0,,0,
,280353,80285,Cleared,81314,,0,,80286,,0,,0,,0,,0,,0,,0,,0,,0,
,280282,80258,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280356,80290,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280352,0,,0,,0,,80289,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280392,80305,,0,,0,,80306,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280548,80345,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280572,0,,0,,0,,81477,,0,,0,,0,,0,,0,,80364,Cleared,0,,0,
,280562,0,,0,,0,,0,,0,,0,,0,,0,,0,,80366,Cleared,0,,0,
,280481,80341,Cleared,0,,0,,80342,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280465,80328,,0,,0,,80329,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280480,0,,0,,0,,80343,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280576,0,,0,,0,,81994,,0,,0,,0,,0,,0,,80350,Cleared,0,,0,
,280647,80387,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,277346,0,,0,,0,,80376,Cleared,0,,0,,0,,0,,0,,78607,Cleared,0,,0,
,280743,80400,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280751,80401,Cleared,0,,0,,80466,,0,,0,,0,,0,,0,,0,,0,,0,
,280756,80418,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280769,80432,Cleared,0,,0,,80433,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280765,80422,Cleared,0,,0,,80423,,0,,0,,0,,0,,0,,0,,0,,0,
,280755,80416,Cleared,0,,0,,80417,,0,,0,,0,,0,,0,,0,,0,,0,
,280777,0,,0,,0,,0,,0,,0,,0,,0,,0,,80431,Cleared,0,,0,
,279631,0,,0,,0,,80414,Cleared,0,,0,,0,,0,,0,,70257958,,0,,0,
,280613,0,,0,,0,,80421,Cleared,0,,0,,0,,0,,0,,71298001,,0,,0,
,280773,0,,0,,0,,0,,0,,0,,0,,0,,0,,80430,Cleared,0,,0,
,280772,0,,0,,0,,0,,0,,0,,0,,0,,0,,80437,Cleared,0,,0,
,280954,80464,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280943,80450,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280965,80475,Cleared,0,,0,,80476,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280956,80465,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279759,80016,Cleared,0,,0,,80467,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280964,0,,0,,0,,80474,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280397,0,,0,,0,,80472,Cleared,0,,0,,0,,0,,0,,80307,Voided,0,,0,
,279637,0,,0,,0,,80449,Cleared,0,,0,,0,,0,,0,,79965,Cleared,0,,0,
,280790,0,,0,,0,,80458,Cleared,0,,0,,0,,0,,0,,71447172,Cleared,0,,0,
,281141,0,,0,,0,,80526,,0,,0,,0,,0,,0,,80525,Cleared,0,,0,
,281130,0,,0,,0,,0,,0,,0,,80523,Cleared,0,,0,,0,,0,,0,
,281135,0,,0,,0,,80520,,0,,0,,0,,0,,0,,80519,Cleared,0,,0,
,281102,80501,Cleared,0,,0,,80502,,0,,0,,0,,0,,0,,0,,0,,0,
,281083,80487,Cleared,0,,0,,80488,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281124,80517,Cleared,0,,0,,80518,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281127,80515,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281112,80508,Cleared,0,,0,,80509,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281113,0,,0,,0,,0,,0,,0,,0,,0,,0,,80510,Cleared,0,,0,
,281079,0,,0,,0,,80486,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281108,0,,0,,0,,0,,0,,0,,0,,0,,0,,80516,Cleared,0,,0,
,281118,0,,0,,0,,80512,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279404,0,,0,,0,,80490,Cleared,0,,0,,0,,0,,0,,79824,Cleared,0,,0,
,281123,0,,0,,0,,80513,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281094,0,,0,,0,,0,,0,,0,,0,,0,,0,,80494,Cleared,0,,0,
,281104,0,,0,,0,,0,,0,,0,,0,,0,,0,,80505,Cleared,0,,0,
,281110,0,,0,,0,,80507,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281099,0,,0,,0,,0,,0,,0,,0,,0,,0,,80498,Cleared,0,,0,
,281468,80539,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281472,80541,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281474,80542,Cleared,0,,0,,0,,0,,0,,80543,Cleared,0,,0,,0,,0,,0,
,281465,80537,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281492,80557,Cleared,0,,0,,80558,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281491,80556,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281463,80535,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281457,80528,Cleared,0,,0,,80529,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281460,80532,Cleared,0,,0,,80533,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281466,0,,0,,0,,80538,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281599,0,,0,,0,,0,,0,,0,,80574,Cleared,0,,0,,0,,0,,0,
,281634,0,,0,,0,,0,,0,,0,,80590,Cleared,0,,0,,0,,0,,0,
,281596,80569,Cleared,0,,0,,80570,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281578,80561,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281647,80598,Cleared,0,,0,,80599,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281645,80600,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281622,80583,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281621,80581,Cleared,0,,0,,80582,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281644,80596,Cleared,0,,0,,80589,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281656,80601,Cleared,0,,0,,80602,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281639,0,,0,,0,,80593,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281637,0,,0,,0,,80594,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281603,0,,0,,0,,80571,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281602,0,,0,,0,,80572,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281608,0,,0,,0,,80577,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281614,0,,0,,0,,0,,0,,0,,0,,0,,0,,80576,Cleared,0,,0,
,281600,0,,0,,0,,0,,0,,0,,80573,Cleared,0,,0,,0,,0,,0,
,281628,0,,0,,0,,80587,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281610,0,,0,,0,,80579,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281633,0,,0,,0,,80591,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281584,0,,0,,0,,80564,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281636,0,,0,,0,,80595,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281964,80624,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281951,0,,0,,0,,0,,0,,0,,80617,Cleared,0,,0,,0,,0,,0,
,281949,80615,Cleared,0,,0,,80616,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281977,80635,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281979,80631,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281973,80633,Cleared,0,,0,,80634,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281957,0,,0,,0,,80623,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281941,0,,0,,0,,80614,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281956,0,,0,,0,,80621,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281953,0,,0,,0,,80618,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281976,0,,0,,0,,80632,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281971,0,,0,,0,,81815,,0,,0,,0,,0,,0,,80630,Cleared,0,,0,
,281984,0,,0,,0,,80640,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281942,0,,0,,0,,80613,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281987,0,,0,,0,,80643,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,281959,0,,0,,0,,80622,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282137,80698,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282135,80694,Cleared,0,,0,,80695,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282077,80650,Cleared,0,,0,,80651,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282130,80685,Cleared,0,,0,,80686,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282082,80652,Cleared,0,,0,,80653,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282124,80679,Cleared,0,,0,,80680,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282078,80648,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282113,0,,0,,0,,80666,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282089,0,,0,,0,,80659,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282132,0,,0,,0,,80688,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282131,0,,0,,0,,80687,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282112,0,,0,,0,,80665,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282142,0,,0,,0,,81569,,0,,0,,0,,0,,0,,80664,Cleared,0,,0,
,282139,0,,0,,0,,0,,0,,0,,0,,0,,0,,80700,Cleared,0,,0,
,282106,0,,0,,0,,80662,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282107,0,,0,,0,,80673,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282087,0,,0,,0,,80656,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282080,0,,0,,0,,80654,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282120,0,,0,,0,,80672,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282134,0,,0,,0,,0,,0,,0,,80693,Cleared,0,,0,,0,,0,,0,
,282328,80716,Cleared,0,,0,,0,,0,,0,,80717,Cleared,0,,0,,0,,0,,0,
,282334,0,,0,,0,,0,,0,,0,,0,,0,,0,,80721,Cleared,0,,0,
,282365,0,,0,,0,,0,,0,,0,,80751,Cleared,0,,0,,0,,0,,0,
,282358,80741,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282371,80753,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282355,80738,Cleared,0,,0,,80739,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282363,80749,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282333,80720,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282340,80727,Cleared,0,,0,,80728,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282322,80710,Cleared,0,,0,,80711,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282342,0,,0,,0,,0,,0,,0,,0,,0,,0,,80724,Cleared,0,,0,
,282379,0,,0,,0,,80762,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282361,0,,0,,0,,80747,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282326,0,,0,,0,,80715,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282313,0,,0,,0,,80706,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282377,0,,0,,0,,80758,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282317,0,,0,,0,,80707,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282345,0,,0,,0,,80729,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282331,0,,0,,0,,80719,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282351,0,,0,,0,,0,,0,,0,,0,,0,,0,,80714,Cleared,0,,0,
,282356,0,,0,,0,,80740,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282519,80809,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282479,0,,0,,0,,0,,0,,0,,0,,0,,0,,80785,Cleared,0,,0,
,282497,0,,0,,0,,80799,Cleared,0,,0,,0,,0,,0,,80798,Cleared,0,,0,
,282505,80804,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282495,80795,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282498,80800,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282496,80797,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282471,0,,0,,0,,0,,0,,0,,0,,0,,0,,80778,Cleared,0,,0,
,282467,0,,0,,0,,80775,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282525,0,,0,,0,,80812,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282475,0,,0,,0,,80784,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282494,0,,0,,0,,80794,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282503,0,,0,,0,,80802,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282472,0,,0,,0,,0,,0,,0,,0,,0,,0,,80779,Cleared,0,,0,
,282468,0,,0,,0,,80776,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282482,0,,0,,0,,80789,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282518,0,,0,,0,,80810,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282634,80829,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282668,80857,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282638,0,,0,,0,,0,,0,,0,,80835,Cleared,0,,0,,0,,0,,0,
,282678,0,,0,,0,,0,,0,,0,,80867,Cleared,0,,0,,0,,0,,0,
,282664,80851,Cleared,0,,0,,0,,0,,0,,80852,Cleared,0,,0,,0,,0,,0,
,282628,80825,Cleared,0,,0,,80826,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282671,80858,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282658,80848,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282635,80830,Cleared,0,,0,,80831,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282621,0,,0,,0,,80820,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282665,0,,0,,0,,80856,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282654,0,,0,,0,,80845,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282624,0,,0,,0,,80822,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282625,0,,0,,0,,80823,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282627,0,,0,,0,,80824,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,282804,80926,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282769,0,,0,,0,,0,,0,,0,,80896,Cleared,0,,0,,0,,0,,0,
,282755,80883,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,282780,80912,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
