"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,275646,77434,Cleared,0,,0,,77435,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275647,77436,Cleared,0,,0,,77437,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275648,77438,Cleared,0,,0,,77439,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275649,77440,Cleared,0,,0,,77441,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275650,0,,0,,0,,77442,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275651,0,,0,,0,,77444,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275654,77448,Cleared,0,,0,,77449,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275656,77451,Cleared,0,,0,,77452,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275712,77479,Cleared,0,,0,,77480,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275716,77483,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275726,0,,0,,0,,77491,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275728,0,,0,,0,,77495,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275730,77498,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275731,77499,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275733,0,,0,,0,,77501,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276143,0,,0,,0,,0,,0,,0,,77501,Cleared,0,,0,,0,,0,,0,
,275734,0,,0,,0,,77503,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275736,0,,0,,0,,77505,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275739,77508,Cleared,0,,0,,77509,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275747,77515,Cleared,0,,0,,0,,0,,0,,77516,Cleared,0,,0,,0,,0,,0,
,275750,77517,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275423,77521,Cleared,0,,0,,77520,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275418,77521,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275423,77521,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275775,0,,0,,0,,0,,0,,0,,77526,Cleared,0,,0,,0,,0,,0,
,275784,77533,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275101,0,,0,,0,,77542,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275828,0,,0,,0,,77566,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275830,0,,0,,0,,77569,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275847,77578,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275870,0,,0,,0,,0,,0,,0,,0,,0,,0,,77606,Cleared,0,,0,
,275876,0,,0,,0,,0,,0,,0,,0,,0,,0,,77617,Cleared,0,,0,
,275902,0,,0,,0,,77645,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275966,0,,0,,0,,77661,Cleared,0,,0,,0,,0,,0,,77660,Cleared,0,,0,
,275994,0,,0,,0,,77675,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276004,77684,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276011,77691,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276017,0,,0,,0,,77701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276023,77704,Cleared,0,,0,,77705,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276024,77706,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276025,77706,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276026,77706,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276048,0,,0,,0,,77727,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276050,0,,0,,0,,77728,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276058,0,,0,,0,,77731,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276075,77743,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276084,0,,0,,0,,77752,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276091,0,,0,,0,,77757,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276104,0,,0,,0,,77766,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276113,0,,0,,0,,77776,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276114,0,,0,,0,,77777,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276138,77799,Cleared,0,,0,,77800,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276144,0,,0,,0,,77803,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276167,0,,0,,0,,0,,0,,0,,77818,Cleared,0,,0,,0,,0,,0,
,276168,0,,0,,0,,77820,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276187,0,,0,,0,,77832,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276207,77845,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276221,0,,0,,0,,0,,0,,0,,0,,0,,0,,77848,Cleared,0,,0,
,276222,0,,0,,0,,0,,0,,0,,0,,0,,0,,77856,Cleared,0,,0,
,276225,0,,0,,0,,77864,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276232,0,,0,,0,,77870,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276233,0,,0,,0,,77871,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276241,77876,Cleared,0,,0,,77877,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276246,77878,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276239,0,,0,,0,,77880,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276250,0,,0,,0,,77882,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276255,0,,0,,0,,77885,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276257,0,,0,,0,,77886,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276264,0,,0,,0,,77888,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276269,0,,0,,0,,0,,0,,0,,0,,0,,0,,77892,Cleared,0,,0,
,276268,0,,0,,0,,0,,0,,0,,0,,0,,0,,77892,Cleared,0,,0,
,276273,0,,0,,0,,77899,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276280,0,,0,,0,,0,,0,,0,,0,,0,,0,,77901,Cleared,0,,0,
,276291,0,,0,,0,,77908,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276296,0,,0,,0,,77913,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276303,77914,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276304,0,,0,,0,,77917,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276307,0,,0,,0,,0,,0,,0,,77919,Cleared,0,,0,,0,,0,,0,
,276312,77920,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276309,0,,0,,0,,77924,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276327,77929,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276329,0,,0,,0,,77932,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276331,0,,0,,0,,0,,0,,0,,77935,Cleared,0,,0,,0,,0,,0,
,276335,0,,0,,0,,0,,0,,0,,0,,0,,0,,77938,Cleared,0,,0,
,276336,77939,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276345,0,,0,,0,,0,,0,,0,,77947,Cleared,0,,0,,0,,0,,0,
,276348,77950,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276351,0,,0,,0,,77953,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274442,0,,0,,0,,77954,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276353,0,,0,,0,,0,,0,,0,,0,,0,,0,,77956,Cleared,0,,0,
,275740,0,,0,,0,,77958,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276354,0,,0,,0,,77959,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273003,77965,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276367,77969,Cleared,0,,0,,77970,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276375,0,,0,,0,,77971,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276377,0,,0,,0,,77973,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274938,0,,0,,0,,0,,0,,0,,0,,0,,0,,77976,Cleared,0,,0,
,276385,0,,0,,0,,0,,0,,0,,77977,Cleared,0,,0,,0,,0,,0,
,276390,0,,0,,0,,77979,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276394,0,,0,,0,,0,,0,,0,,77982,Cleared,0,,0,,0,,0,,0,
,276395,0,,0,,0,,77983,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276396,0,,0,,0,,0,,0,,0,,0,,0,,0,,77984,Cleared,0,,0,
,276400,0,,0,,0,,77988,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276403,77989,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276406,0,,0,,0,,77991,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276411,77992,Cleared,0,,0,,77993,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276413,0,,0,,0,,77994,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276414,0,,0,,0,,77995,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276415,0,,0,,0,,77996,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276416,0,,0,,0,,0,,0,,0,,0,,0,,0,,77997,Cleared,0,,0,
,276417,0,,0,,0,,0,,0,,0,,77998,Cleared,0,,0,,0,,0,,0,
,276418,0,,0,,0,,77999,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276419,0,,0,,0,,78000,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276422,0,,0,,0,,78003,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276423,0,,0,,0,,78005,Cleared,0,,0,,0,,0,,0,,78004,Cleared,0,,0,
,276426,78006,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276428,78006,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276425,0,,0,,0,,78008,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276430,78009,Cleared,0,,0,,78009,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276432,78013,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276433,78013,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276434,0,,0,,0,,78015,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276447,0,,0,,0,,78019,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276441,0,,0,,0,,78020,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276443,78021,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276445,78021,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276449,0,,0,,0,,0,,0,,0,,0,,0,,0,,78023,Cleared,0,,0,
,276453,0,,0,,0,,78025,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276459,0,,0,,0,,0,,0,,0,,0,,0,,0,,78028,Cleared,0,,0,
,276502,0,,0,,0,,0,,0,,0,,78030,Cleared,0,,0,,0,,0,,0,
,276505,0,,0,,0,,78031,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276507,0,,0,,0,,78032,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276510,0,,0,,0,,78033,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276526,0,,0,,0,,78037,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276530,0,,0,,0,,78038,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276532,0,,0,,0,,0,,0,,0,,78039,Cleared,0,,0,,0,,0,,0,
,276534,0,,0,,0,,78040,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276536,0,,0,,0,,78041,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276520,0,,0,,0,,78047,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276522,78048,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276528,78050,Cleared,0,,0,,0,,0,,0,,78051,Cleared,0,,0,,0,,0,,0,
,276544,0,,0,,0,,0,,0,,0,,0,,0,,0,,78053,Cleared,0,,0,
,276531,78054,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276538,0,,0,,0,,78057,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276541,0,,0,,0,,78061,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276542,0,,0,,0,,78062,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276548,0,,0,,0,,0,,0,,0,,78065,Cleared,0,,0,,0,,0,,0,
,276549,0,,0,,0,,78065,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276551,78066,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276550,0,,0,,0,,78068,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276552,0,,0,,0,,78069,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276556,0,,0,,0,,78073,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276557,78074,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276562,0,,0,,0,,0,,0,,0,,0,,0,,0,,78076,Cleared,0,,0,
,276564,0,,0,,0,,78078,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276569,0,,0,,0,,78081,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276574,78085,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276577,78086,Cleared,0,,0,,78087,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276576,78088,Cleared,0,,0,,78089,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276578,78090,Cleared,0,,0,,78091,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276579,0,,0,,0,,78092,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276580,0,,0,,0,,78093,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276581,78094,Cleared,0,,0,,78095,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276583,0,,0,,0,,0,,0,,0,,78097,Cleared,0,,0,,0,,0,,0,
,276585,0,,0,,0,,78099,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276611,0,,0,,0,,78104,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276614,0,,0,,0,,78106,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276621,78108,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276622,78108,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276616,0,,0,,0,,78109,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276617,0,,0,,0,,78110,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276629,0,,0,,0,,0,,0,,0,,0,,0,,0,,78112,Cleared,0,,0,
,276630,0,,0,,0,,78115,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276631,0,,0,,0,,78116,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276632,0,,0,,0,,78117,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276633,0,,0,,0,,0,,0,,0,,78118,Cleared,0,,0,,0,,0,,0,
,276635,0,,0,,0,,0,,0,,0,,78119,Cleared,0,,0,,0,,0,,0,
,276639,0,,0,,0,,0,,0,,0,,0,,0,,0,,78121,Cleared,0,,0,
,276642,78128,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276643,0,,0,,0,,78130,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276649,78135,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276659,0,,0,,0,,78141,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276663,78142,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276660,78142,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276662,0,,0,,0,,78143,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276664,0,,0,,0,,78145,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276665,78146,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276666,78147,Cleared,0,,0,,78148,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274853,0,,0,,0,,78151,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276700,78152,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276701,78154,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276703,0,,0,,0,,0,,0,,0,,78156,Cleared,0,,0,,0,,0,,0,
,276706,0,,0,,0,,78157,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276709,78158,Cleared,0,,0,,78159,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276712,0,,0,,0,,78161,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276713,0,,0,,0,,0,,0,,0,,0,,0,,0,,78162,Cleared,0,,0,
,276716,0,,0,,0,,78164,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275467,0,,0,,0,,78165,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276719,78166,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276722,78169,Cleared,0,,0,,0,,0,,0,,78170,Cleared,0,,0,,0,,0,,0,
,276723,78171,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276727,0,,0,,0,,78173,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275099,0,,0,,0,,78174,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276734,0,,0,,0,,78177,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,275517,0,,0,,0,,78180,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276738,78182,Cleared,0,,0,,78183,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276741,78186,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276742,0,,0,,0,,78190,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276743,0,,0,,0,,0,,0,,0,,0,,0,,0,,78191,Cleared,0,,0,
,276744,0,,0,,0,,78192,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276745,78193,Cleared,0,,0,,78194,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276748,0,,0,,0,,78200,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276750,0,,0,,0,,0,,0,,0,,78201,Cleared,0,,0,,0,,0,,0,
,276754,78202,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276751,78202,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276731,0,,0,,0,,78203,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276752,0,,0,,0,,78204,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276757,0,,0,,0,,78206,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276756,0,,0,,0,,78207,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276761,0,,0,,0,,78210,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276773,0,,0,,0,,78214,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276775,0,,0,,0,,78215,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276777,0,,0,,0,,78216,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276801,0,,0,,0,,78222,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276808,0,,0,,0,,78224,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276810,78225,Cleared,0,,0,,78226,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276816,0,,0,,0,,78227,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276817,78228,Cleared,0,,0,,78229,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276818,0,,0,,0,,78230,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276819,78231,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276820,78234,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276822,0,,0,,0,,78236,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276823,78237,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276827,78238,Cleared,0,,0,,78239,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276830,0,,0,,0,,78241,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276838,78242,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276833,0,,0,,0,,78243,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276835,78245,Cleared,0,,0,,78244,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276847,78247,Cleared,0,,0,,78248,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276845,0,,0,,0,,78249,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276848,78250,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276853,78250,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276850,78250,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276855,78250,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276854,0,,0,,0,,78251,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276858,78252,Cleared,0,,0,,78253,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276860,78254,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276863,0,,0,,0,,0,,0,,0,,78258,Cleared,0,,0,,0,,0,,0,
,276866,0,,0,,0,,78259,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276870,78260,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276869,0,,0,,0,,78262,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276871,78264,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,276874,78270,Cleared,0,,0,,78271,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276875,78272,Cleared,0,,0,,0,,0,,0,,78273,Cleared,0,,0,,0,,0,,0,
,276876,78274,Cleared,0,,0,,0,,0,,0,,78278,Cleared,0,,0,,0,,0,,0,
,276877,78276,Cleared,0,,0,,78277,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276879,0,,0,,0,,78282,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,276881,78283,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
