"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,294609,0,,0,,0,,85149,Voided,0,,0,,0,,0,,0,,85148,Cleared,0,,0,
,294610,85150,Cleared,0,,0,,0,,0,,0,,85151,Voided,0,,0,,0,,0,,0,
,294611,0,,0,,0,,85152,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294432,0,,0,,0,,85157,Voided,0,,0,,85027,Voided/Reissued,85156,Voided/Reissue Other,0,,0,,0,,0,
,294693,85172,Voided,0,,0,,85173,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294338,0,,0,,0,,84977,Voided/Reissued,85179,Voided,0,,0,,0,,0,,0,,0,,0,
,294341,84979,Cleared,0,,0,,84980,Voided/Reissued,85180,Voided,0,,0,,0,,0,,0,,0,,0,
,294706,85182,Cleared,0,,0,,85183,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294710,85191,Cleared,0,,0,,0,,0,,0,,85192,Voided,0,,0,,0,,0,,0,
,294711,85193,Cleared,0,,0,,85194,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,288358,83889,Voided/Replaced,85196,Voided,0,,83887,Not Used,0,,0,,0,,0,,0,,0,,0,,0,
,294714,85200,Voided,0,,0,,85201,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294720,0,,0,,0,,85204,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294726,85206,Cleared,0,,0,,85207,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294730,0,,0,,0,,85209,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294734,0,,0,,0,,85212,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294737,0,,0,,0,,85214,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,289247,0,,0,,0,,84424,Voided/Replaced,85219,Voided,0,,0,,0,,0,,0,,0,,0,
,294778,85224,Voided,0,,0,,85225,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294782,85227,Cleared,0,,0,,85228,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294789,85231,Voided,0,,0,,85234,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,294809,0,,0,,0,,85239,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294829,85244,Cleared,0,,0,,85246,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,289315,84442,Voided/Replaced,85248,Cleared,0,,0,,0,,0,,84443,Voided/Replaced,85249,Voided,0,,0,,0,,0,
,294832,0,,0,,0,,85250,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294824,85252,Cleared,0,,0,,85253,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294843,85261,Voided,0,,0,,85262,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294856,85274,Cleared,0,,0,,85276,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294857,0,,0,,0,,85277,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294862,0,,0,,0,,85285,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294940,85313,Voided,0,,0,,85314,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294953,85320,Cleared,0,,0,,85321,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294954,85322,Cleared,0,,0,,85323,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294959,0,,0,,0,,85329,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294966,0,,0,,0,,85332,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294227,0,,0,,0,,85333,Voided,0,,0,,0,,0,,0,,84912,Cleared,0,,0,
,289542,0,,0,,0,,84595,Voided/Replaced,85336,Voided,0,,0,,0,,0,,0,,0,,0,
,289642,84657,Voided/Replaced,85346,Voided,0,,84658,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294499,85083,Voided/Replaced,85353,Voided,0,,0,,0,,0,,85084,Voided/Reissued,86152,,0,,0,,0,,0,
,295007,85355,Cleared,0,,0,,0,,0,,0,,85356,Voided,0,,0,,0,,0,,0,
,295010,85359,Voided,0,,0,,85360,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295012,0,,0,,0,,0,,0,,0,,0,,0,,0,,85361,Voided,0,,0,
,295013,85362,Cleared,0,,0,,85363,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294459,0,,0,,0,,85379,Voided,0,,0,,0,,0,,0,,80148034,,0,,0,
,295086,85386,Voided,0,,0,,85387,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295085,0,,0,,0,,85388,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295096,85391,Voided,0,,0,,85392,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295098,0,,0,,0,,85395,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,289243,0,,0,,0,,84418,Voided,0,,0,,84427,Voided/Replaced,85401,Voided,0,,0,,0,,0,
,295109,85402,Voided,0,,0,,85403,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,288970,0,,0,,0,,85407,Voided,0,,0,,0,,0,,0,,84261,Cleared,0,,0,
,295119,85411,Cleared,0,,0,,85412,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295125,0,,0,,0,,0,,0,,0,,85417,Voided,0,,0,,0,,0,,0,
,295126,85418,Voided,0,,0,,0,,0,,0,,85419,Cleared,0,,0,,0,,0,,0,
,295127,85420,Voided,0,,0,,85421,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295133,85429,Cleared,0,,0,,85430,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295136,85433,Voided,0,,0,,85434,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,289554,0,,0,,0,,85436,Voided,0,,0,,0,,0,,0,,84608,Cleared,0,,0,
,295179,0,,0,,0,,85438,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295181,0,,0,,0,,85439,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295182,0,,0,,0,,0,,0,,0,,85440,Voided,0,,0,,0,,0,,0,
,295196,0,,0,,0,,85448,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295198,0,,0,,0,,85450,Voided,0,,0,,0,,0,,0,,85449,Cleared,0,,0,
,295204,0,,0,,0,,0,,0,,0,,85452,Voided,0,,0,,0,,0,,0,
,295206,0,,0,,0,,0,,0,,0,,85453,Voided,0,,0,,0,,0,,0,
,295212,0,,0,,0,,85456,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295238,0,,0,,0,,85462,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295234,0,,0,,0,,85474,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295240,0,,0,,0,,85476,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295264,0,,0,,0,,85479,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294787,0,,0,,0,,85488,Voided,0,,0,,0,,0,,0,,80630071,Cleared,0,,0,
,295241,85489,Voided,0,,0,,85490,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295242,85491,Voided,0,,0,,85492,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295245,85493,Cleared,0,,0,,85494,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295253,0,,0,,0,,85502,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295254,0,,0,,0,,0,,0,,0,,85505,Voided,0,,0,,85504,Cleared,0,,0,
,295259,85509,Voided,0,,0,,85510,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,288840,0,,0,,0,,84938,Voided/Replaced,85521,Voided,0,,0,,0,,0,,84192,Cleared,0,,0,
,295304,0,,0,,0,,0,,0,,0,,85523,Voided,0,,0,,0,,0,,0,
,295311,85531,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,289741,84734,Voided/Replaced,85532,Cleared,0,,84735,Voided/Replaced,85533,Voided,0,,0,,0,,0,,0,,0,,0,
,295312,0,,0,,0,,85534,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295315,85537,Voided,0,,0,,85538,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,289636,84660,Cleared,0,,0,,84661,Voided/Replaced,85542,Voided,0,,0,,0,,0,,0,,0,,0,
,295325,0,,0,,0,,85543,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295328,85546,Voided,0,,0,,85547,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295398,85559,Voided,0,,0,,85560,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295390,85566,Cleared,0,,0,,85567,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295344,0,,0,,0,,85569,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295347,0,,0,,0,,85572,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295358,85574,Voided,0,,0,,85575,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295359,85577,Cleared,0,,0,,85578,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295365,85582,Voided,0,,0,,85583,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295389,85587,Voided,0,,0,,85588,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,294590,0,,0,,0,,85604,Voided,0,,0,,0,,0,,0,,85131,Cleared,0,,0,
,295465,0,,0,,0,,85607,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,294251,84928,Voided/Replaced,85611,Cleared,0,,84929,Voided/Replaced,85610,Voided,0,,0,,0,,0,,0,,0,,0,
,289809,84788,Voided/Replaced,85612,Cleared,0,,84789,Voided/Replaced,85613,Voided,0,,0,,0,,0,,0,,0,,0,
,295479,0,,0,,0,,85622,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295500,0,,0,,0,,85641,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295503,85642,Voided,0,,0,,85643,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295514,85647,Cleared,0,,0,,85648,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295513,0,,0,,0,,85649,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,295517,0,,0,,0,,0,,0,,0,,0,,0,,0,,85654,Voided,0,,0,
